Invoicedate,Distributor,GroupId,Type,Provincename,MatNo,Material Name,New_Volume(L)
15/5/2023,A,ERW_AMBP2020110384,Retails,Rayong,142923,MOBIL SPECIAL 20W-50 4X4L/CAR,5056
28/3/2023,C,ERW_C08P2020090116,Retails,Sukhothai,145450,M DEL LEG 20W-50 STD DEFENSE CTN 12X1LTH,7936
24/2/2023,A,ERW_A1DS2023040005,Reseller,Udon Thani,143625,MOBIL SUPER 2000 TBS 10W-30 CTN12X1L:TH,2320
26/4/2023,A,ERW_A3BM2023050001,Retails,Nonthaburi,142930,MOBIL DELVAC MX 15W-40 18L/PAIL,3080
21/3/2023,A,ERW_AD4B2023040001,Retails,Sakon Nakhon,142939,MOBIL DELVAC SUPER 1400 15W-40 18L/PAIL,6980
24/7/2023,A,ERW_AMBP2020110743,Reseller,Udon Thani,135899,MOBILUBE HD 80W-90 18L/PAIL,1360
24/7/2023,A,ERW_AMBP2020110743,Reseller,Udon Thani,135896,MOBILUBE HD 85W-140 18L/PAIL,2880
26/9/2023,A,ERW_ALWN2023020002,Reseller,Sing Buri,135509,MOBIL DELVAC 1640 18L/PAIL,5980
15/9/2023,A,ERW_ALWN2023020002,Reseller,Sing Buri,135899,MOBILUBE HD 80W-90 18L/PAIL,6080
27/3/2023,A,ERW_ALWN2023020002,Reseller,Sing Buri,135899,MOBILUBE HD 80W-90 18L/PAIL,960
26/9/2023,A,ERW_AMBP2020110058,Retails,Bangkok,135896,MOBILUBE HD 85W-140 18L/PAIL,5580
18/4/2023,A,ERW_AMBP2020110058,Retails,Bangkok,135896,MOBILUBE HD 85W-140 18L/PAIL,6720
16/3/2023,A,ERW_AMBP2020110058,Retails,Bangkok,135896,MOBILUBE HD 85W-140 18L/PAIL,3720
7/12/2023,A,ERW_AMBP2020110135,Retails,Sing Buri,135899,MOBILUBE HD 80W-90 18L/PAIL,9060
15/8/2023,A,ERW_AMBP2020110135,Retails,Sing Buri,135896,MOBILUBE HD 85W-140 18L/PAIL,6980
30/8/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,135899,MOBILUBE HD 80W-90 18L/PAIL,3660
30/8/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,135896,MOBILUBE HD 85W-140 18L/PAIL,3700
14/2/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,135899,"MOBILUBE HD 80W-90, P18LT",9580
27/11/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,135899,MOBILUBE HD 80W-90 18L/PAIL,6220
27/11/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,135896,MOBILUBE HD 85W-140 18L/PAIL,3240
11/8/2023,A,ERW_AMBP2020110156,Retails,Chon Buri,134346,MOBIL HYDRAULIC 10W 18L/PAIL,3760
8/5/2023,A,ERW_AMBP2020110206,Reseller,Chachoengsao,140043,MOBIL ATF 3309 12x1L/CAR,2920
20/12/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,135904,MOBILUBE GX 80W-90 18L/PAIL,3060
19/6/2023,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,140918,MOBIL GEO 15W-40 18L/PAIL,340
10/5/2023,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,135904,MOBILUBE GX 80W-90 18L/PAIL,1540
13/12/2023,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,135899,MOBILUBE HD 80W-90 18L/PAIL,7480
13/12/2023,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,135896,MOBILUBE HD 85W-140 18L/PAIL,9920
24/10/2023,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,135896,MOBILUBE HD 85W-140 18L/PAIL,8320
24/10/2023,A,ERW_AMBP2020110217,Retails,Nakhon Ratchasima,135899,MOBILUBE HD 80W-90 18L/PAIL,7720
23/1/2023,A,ERW_AMBP2020110322,Retails,Khon Kaen,135896,MOBILUBE HD 85W-140 1/18 LT,320
19/4/2023,A,ERW_AMBP2020110340,Retails,Phetchaburi,145828,M SUP AIO Protection 5W-40 4x4+1L/CAR,2460
21/4/2023,A,ERW_AMBP2020110691,Retails,Chaiyaphum,142939,MOBIL DELVAC SUPER 1400 15W-40 18L/PAIL,560
11/12/2023,A,ERW_ATEB2024010001,Retails,Chaiyaphum,145570,M SUP Friction Fighter 10W-40 4x4+1L/CAR,5340
4/11/2023,C,ERW_C08P2020090002,Retails,Kamphaeng Phet,145498,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,8400
23/8/2023,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,135896,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",5120
23/8/2023,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,134525,"MOBIL DELVAC 1340, 1X18LT PAIL",7920
7/6/2023,C,ERW_C08P2020090015,Retails,Kamphaeng Phet,145438,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,5800
14/3/2023,C,ERW_C08P2020090022,Retails,Kamphaeng Phet,135896,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",1680
11/1/2023,C,ERW_C08P2020090025,Reseller,Kamphaeng Phet,142930,"MOBIL DELVAC MX 15W-40, 1X18LT PAIL",660
17/3/2023,C,ERW_C08P2020090033,Retails,Tak,142939,"MOBIL DELVAC SUPER 1400 15W-40, 1X18LT",200
6/1/2023,C,ERW_C08P2020090049,Retails,Nakhon Sawan,142930,"MOBIL DELVAC MX 15W-40, 1X18LT PAIL",7500
25/10/2023,C,ERW_C08P2020090056,Retails,Nakhon Sawan,135899,"MOBILUBE HD 80W-90 GL-5, 1X18LT PAIL",4840
25/10/2023,C,ERW_C08P2020090056,Retails,Nakhon Sawan,135896,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",9000
12/6/2023,C,ERW_C08P2020090113,Reseller,Sukhothai,135899,"MOBILUBE HD 80W-90 GL-5, 1X18LT PAIL",1380
26/6/2023,C,ERW_C08P2020090113,Reseller,Sukhothai,135899,"MOBILUBE HD 80W-90 GL-5, 1X18LT PAIL",8800
8/9/2023,C,ERW_C08P2020090113,Reseller,Sukhothai,135896,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",4000
8/9/2023,C,ERW_C08P2020090113,Reseller,Sukhothai,135899,"MOBILUBE HD 80W-90 GL-5, 1X18LT PAIL",3140
7/2/2023,C,ERW_C08P2020090119,Reseller,Uttaradit,135899,"MOBILUBE HD 80W-90 GL-5, 1X18LT PAIL",6680
5/4/2023,C,ERW_C08P2020090119,Reseller,Uttaradit,135899,"MOBILUBE HD 80W-90 GL-5, 1X18LT PAIL",8300
12/12/2023,C,ERW_C08P2020090119,Reseller,Uttaradit,135899,"MOBILUBE HD 80W-90 GL-5, 1X18LT PAIL",100
19/12/2023,C,ERW_C08P2020090127,Reseller,Phrae,135899,"MOBILUBE HD 80W-90 GL-5, 1X18LT PAIL",8080
6/1/2023,C,ERW_C08P2020090212,Retails,Nakhon Sawan,142930,"MOBIL DELVAC MX 15W-40, 1X18LT PAIL",5260
20/11/2023,C,ERW_C08P2020090042,Reseller,Tak,135896,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",9780
6/1/2023,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,134728,"MOBIL DELVAC SUPER 20W-50, 1X18LT PAIL",3480
5/1/2023,C,ERW_C08P2020090127,Reseller,Phrae,142930,"MOBIL DELVAC MX 15W-40, 1X18LT PAIL",4340
2/5/2023,C,ERW_C08P2020090127,Reseller,Phrae,135896,"MOBILUBE HD 85W-140 GL-5, 1X18LT PAIL",8360
9/9/2023,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",6460
25/11/2023,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",3420
31/5/2023,B,ERW_B5CM2020120007,Retails,Ratchaburi,135899,"MOBIL UBE HD 80W90 ,1/18",7180
10/3/2023,B,ERW_B5CM2020120007,Retails,Ratchaburi,135899,"MOBIL UBE HD 80W90 ,1/18",3380
20/1/2023,B,ERW_BM2U2020110040,Retails,Chainat,135896,"MOBIL UBE HD 85W140 ,1/18",2400
20/1/2023,B,ERW_BM2U2020110040,Retails,Chainat,135899,"MOBIL UBE HD 80W90 ,1/18",3760
13/1/2023,B,ERW_BM2U2020110040,Retails,Chainat,135896,"MOBIL UBE HD 85W140 ,1/18",3320
13/1/2023,B,ERW_BM2U2020110040,Retails,Chainat,135899,"MOBIL UBE HD 80W90 ,1/18",7660
23/9/2023,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",1240
23/9/2023,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",1460
29/12/2023,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",8280
4/7/2023,B,ERW_B5CM2020120011,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",3840
31/5/2023,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",180
27/10/2023,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",9060
27/10/2023,B,ERW_BHGO2023040001,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",2180
30/3/2023,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",7980
30/3/2023,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",4740
8/4/2023,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",7760
26/5/2023,B,ERW_BM2U2020110165,Retails,Suphan Buri,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",7520
17/2/2023,B,ERW_BM2U2020110053,Retails,Ratchaburi,135896,"MOBIL UBE HD 85W140 ,1/18",3100
31/1/2023,B,ERW_BM2U2020110053,Retails,Ratchaburi,135896,"MOBIL UBE HD 85W140 ,1/18",1200
31/1/2023,B,ERW_BM2U2020110053,Retails,Ratchaburi,135899,"MOBIL UBE HD 80W90 ,1/18",7860
3/4/2023,B,ERW_BM2U2020110002,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",9100
26/5/2023,B,ERW_BM2U2020110013,Retails,Ratchaburi,135899,"MOBIL UBE HD 80W90 ,1/18",3720
23/5/2023,B,ERW_BM2U2020110020,Retails,Chon Buri,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",580
29/8/2023,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",3780
26/5/2023,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",760
26/5/2023,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",7840
9/10/2023,B,ERW_BM2U2020110030,Reseller,Ratchaburi,135899,"MOBIL UBE HD 80W90 ,1/18",6400
31/3/2023,B,ERW_BM2U2020110030,Reseller,Ratchaburi,135899,"MOBIL UBE HD 80W90 ,1/18",9600
21/3/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",1400
21/3/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,135899,"MOBIL UBE HD 80W90 ,1/18",4780
31/3/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,135509,"MOBIL DELVAC 1640 ,1/18",2540
31/3/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",4600
9/11/2023,B,ERW_BM2U2020110036,Reseller,Ratchaburi,135899,"MOBIL UBE HD 80W90 ,1/18",7660
24/3/2023,B,ERW_BM2U2020110048,Retails,Nakhon Pathom,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",4880
28/10/2023,B,ERW_BM2U2020110048,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",560
24/3/2023,B,ERW_BM2U2020110048,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",9620
24/3/2023,B,ERW_BM2U2020110048,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",4320
29/5/2023,B,ERW_BM2U2020110048,Retails,Nakhon Pathom,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",2120
23/3/2023,B,ERW_BM2U2020110050,Retails,Kanchanaburi,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",1300
26/4/2023,B,ERW_BM2U2020110050,Retails,Kanchanaburi,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",2540
25/5/2023,B,ERW_BM2U2020110050,Retails,Kanchanaburi,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",7080
29/9/2023,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",7480
7/6/2023,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",1620
7/12/2023,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",7840
21/3/2023,B,ERW_BM2U2020110093,Retails,Kanchanaburi,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",5420
19/5/2023,B,ERW_BM2U2020110093,Retails,Kanchanaburi,134728,"MOBIL DELVAC SUPER 20W50 ,1/18",4380
18/5/2023,B,ERW_BM2U2020110093,Retails,Kanchanaburi,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",4420
18/5/2023,B,ERW_BM2U2020110093,Retails,Kanchanaburi,135509,"MOBIL DELVAC 1640 ,1/18",9720
28/3/2023,B,ERW_BM2U2020110108,Retails,Kanchanaburi,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",6320
25/5/2023,B,ERW_BM2U2020110108,Retails,Kanchanaburi,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",2700
10/4/2023,B,ERW_BM2U2020110108,Retails,Kanchanaburi,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",9080
31/5/2023,B,ERW_BM2U2020110122,Retails,Nakhon Pathom,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",9340
23/5/2023,B,ERW_BM2U2020110122,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",4980
4/5/2023,B,ERW_BM2U2020110122,Retails,Nakhon Pathom,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",1340
8/4/2023,B,ERW_BM2U2020110122,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",7120
8/4/2023,B,ERW_BM2U2020110122,Retails,Nakhon Pathom,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",3160
20/7/2023,B,ERW_BM2U2020110133,Retails,Ratchaburi,135896,"MOBIL UBE HD 85W140 ,1/18",4220
31/8/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",3680
25/4/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",360
29/12/2023,B,ERW_BM2U2020110145,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",720
8/4/2023,B,ERW_BM2U2020110149,Retails,Nakhon Pathom,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",7140
16/5/2023,B,ERW_BM2U2020110149,Retails,Nakhon Pathom,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",9520
26/5/2023,B,ERW_BM2U2020110170,Retails,Uthai Thani,135899,"MOBIL UBE HD 80W90 ,1/18",6320
26/5/2023,B,ERW_BM2U2020110170,Retails,Uthai Thani,135896,"MOBIL UBE HD 85W140 ,1/18",5980
3/2/2023,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",9100
23/9/2023,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,135896,"MOBIL UBE HD 85W140 ,1/18",7480
3/5/2023,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,135899,"MOBIL UBE HD 80W90 ,1/18",5080
16/3/2023,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",3200
11/7/2023,B,ERW_BXEO2021030005,Retails,Bangkok,135899,"MOBIL UBE HD 80W90 ,1/18",1000
29/3/2023,B,ERW_BXEO2021030005,Retails,Bangkok,134728,"MOBIL DELVAC SUPER 20W50 ,1/18",6180
28/2/2023,B,ERW_BXEO2021030005,Retails,Bangkok,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",2600
29/4/2023,B,ERW_BY6B2023030001,Retails,Samut Sakhon,137227,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",440
3/1/2023,D,ERW_DBG72020110019,Retails,Surat Thani,142930,MOBIL DELVAC MX 15W-40 PAIL18L:TH,9060
20/12/2023,D,ERW_DBG72020110038,Reseller,Phuket,135899,"MOBILUBE HD 80W-90, P18LT",1820
8/3/2023,D,ERW_DBG72020110038,Reseller,Phuket,142939,M DELVAC SUPER 1400 15W-40 PAIL 18L:TH,2800
22/2/2023,D,ERW_DBG72020110038,Reseller,Phuket,142939,M DELVAC SUPER 1400 15W-40 PAIL 18L:TH,1340
16/1/2023,D,ERW_DBG72020110046,Retails,Surat Thani,142930,MOBIL DELVAC MX 15W-40 PAIL18L:TH,7100
27/1/2023,D,ERW_DBG72020110082,Reseller,Songkhla,135899,"MOBILUBE HD 80W-90, P18LT",2720
25/3/2023,D,ERW_DBG72020110082,Reseller,Songkhla,135899,"MOBILUBE HD 80W-90, P18LT",2400
16/8/2023,D,ERW_DYZP2023100001,Reseller,Chumphon,135899,"MOBILUBE HD 80W-90, P18LT",9000
30/10/2023,A,ERW_AI8N2021070010,Retails,Bangkok,143132,MOBIL 1 5W-30 4X4L/CAR,4720
18/9/2023,A,ERW_AI8N2021070010,Retails,Bangkok,140521,MOBIL 1 0W-40 (SP) SG 4X4L/CAR,704
19/9/2023,A,ERW_AI8N2021070010,Retails,Bangkok,145841,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,3712
4/4/2023,A,ERW_AI8N2021070010,Retails,Bangkok,143132,MOBIL 1 5W-30 4X4L/CAR,2752
27/1/2023,A,ERW_AI8N2021070010,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,3824
5/7/2023,A,ERW_AI8N2021070010,Retails,Bangkok,140521,MOBIL 1 0W-40 (SP) SG 4X4L/CAR,896
22/12/2023,A,ERW_AI8N2021070010,Retails,Bangkok,146130,MOBIL 1 0W-40 V3 4X4L/CAR,7760
21/11/2023,A,ERW_AI8N2021070010,Retails,Bangkok,145841,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,7216
21/11/2023,A,ERW_AI8N2021070010,Retails,Bangkok,143132,MOBIL 1 5W-30 4X4L/CAR,2496
3/5/2023,A,ERW_AI8N2021070010,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) SG 4X4L/CAR,3360
3/4/2023,A,ERW_AMBP2020110016,Retails,Bangkok,141559,MOBIL 1 FS X2 5W-50 (SP) SG 4X4L/CAR,3872
3/4/2023,A,ERW_AMBP2020110016,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) SG 4X4L/CAR,6912
30/10/2023,A,ERW_AMBP2020110016,Retails,Bangkok,145832,MOBIL 1 FS X2 5W-50 (SP) V2 4X4L/CAR,5776
13/3/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145841,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,7408
13/3/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,MOBIL 1 FS X2 5W-50 (SP) SG 4X4L/CAR,5808
7/6/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,MOBIL 1 FS X2 5W-50 (SP) SG 4X4L/CAR,3008
7/6/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145841,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,6208
8/3/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145841,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,4928
8/3/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145832,MOBIL 1 FS X2 5W-50 (SP) SG 4X4L/CAR,4592
15/3/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,MOBIL 1 FS X2 5W-50 (SP) SG 4X4L/CAR,7792
3/7/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143132,MOBIL 1 5W-30 4X4L/CAR,6912
18/1/2023,A,ERW_AMBP2020110030,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,3296
9/1/2023,A,ERW_AMBP2020110030,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,3648
9/1/2023,A,ERW_AMBP2020110030,Retails,Bangkok,144473,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,2672
27/4/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,MOBIL 1 FS X2 5W-50 (SP) SG 4X4L/CAR,5376
27/4/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143132,MOBIL 1 5W-30 4X4L/CAR,6112
27/4/2023,A,ERW_AMBP2020110030,Retails,Bangkok,144463,MOBIL 1 0W-40 (SP) SG 4X4L/CAR,7536
21/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,M1 FS X2 5W-50 4X4L (EN/TH):SG PROMO,816
21/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,140521,MOBIL 1 0W-40 CTN 4X4L:SG,160
20/6/2023,A,ERW_AMBP2020110030,Retails,Bangkok,141559,MOBIL 1 FS X2 5W-50 (SP) SG 4X4L/CAR,3648
20/6/2023,A,ERW_AMBP2020110030,Retails,Bangkok,145841,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,1424
14/12/2023,A,ERW_AMBP2020110039,Retails,Bangkok,145832,MOBIL 1 FS X2 5W-50 (SP) V2 4X4L/CAR,6624
8/11/2023,A,ERW_AMBP2020110039,Retails,Bangkok,145832,MOBIL 1 FS X2 5W-50 (SP) V2 4X4L/CAR,4848
13/9/2023,A,ERW_AMBP2020110039,Retails,Bangkok,145832,MOBIL 1 FS X2 5W-50 (SP) V2 4X4L/CAR,2096
8/6/2023,A,ERW_AMBP2020110039,Retails,Bangkok,141559,MOBIL 1 FS X2 5W-50 (SP) SG 4X4L/CAR,464
11/7/2023,A,ERW_AMBP2020110039,Retails,Bangkok,145832,MOBIL 1 FS X2 5W-50 (SP) SG 4X4L/CAR,640
25/9/2023,A,ERW_AMBP2020110042,Retails,Bangkok,145841,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,5344
13/12/2023,A,ERW_AMBP2020110050,Retails,Bangkok,143132,MOBIL 1 5W-30 4X4L/CAR,5280
17/10/2023,A,ERW_AMBP2020110050,Retails,Bangkok,142923,MOBIL SPECIAL 20W-50 4X4L/CAR,3696
19/5/2023,A,ERW_AMBP2020110050,Retails,Bangkok,142923,MOBIL SPECIAL 20W-50 4X4L/CAR,2880
6/9/2023,A,ERW_AMBP2020110050,Retails,Bangkok,145832,MOBIL 1 FS X2 5W-50 (SP) V2 4X4L/CAR,7152
29/6/2023,A,ERW_AMBP2020110082,Retails,Bangkok,143132,MOBIL 1 5W-30 4X4L/CAR,3216
3/7/2023,A,ERW_AMBP2020110082,Retails,Bangkok,143132,MOBIL 1 5W-30 4X4L/CAR,2112
30/8/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,140521,MOBIL 1 0W-40 (SP) SG 4X4L/CAR,5920
21/11/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,145832,MOBIL 1 FS X2 5W-50 (SP) V2 4X4L/CAR,1376
16/5/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,141559,MOBIL 1 FS X2 5W-50 (SP) SG 4X4L/CAR,7264
21/9/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,143132,MOBIL 1 5W-30 4X4L/CAR,5840
29/5/2023,A,ERW_AMBP2020110147,Retails,Chon Buri,141559,MOBIL 1 FS X2 5W-50 (SP) SG 4X4L/CAR,1648
3/11/2023,A,ERW_AMBP2020110370,Retails,Bangkok,145832,MOBIL 1 FS X2 5W-50 (SP) V2 4X4L/CAR,272
2/11/2023,A,ERW_AMBP2020110370,Retails,Bangkok,145832,MOBIL 1 FS X2 5W-50 (SP) V2 4X4L/CAR,6192
20/12/2023,A,ERW_AMBP2020110370,Retails,Bangkok,146130,MOBIL 1 0W-40 V3 4X4L/CAR,1616
12/6/2023,A,ERW_AMBP2020110370,Retails,Bangkok,145841,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,4544
7/6/2023,A,ERW_AMBP2020110370,Retails,Bangkok,145841,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,2688
15/8/2023,A,ERW_AMBP2020110759,Retails,Bangkok,145841,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,4592
15/8/2023,A,ERW_AMBP2020110759,Retails,Bangkok,145832,MOBIL 1 FS X2 5W-50 (SP) V2 4X4L/CAR,2720
9/11/2023,A,ERW_A6CB2023080001,Retails,Saraburi,145577,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,700
25/10/2023,A,ERW_A6CB2023080006,Retails,Si Sa Ket,145472,M DEL MODERN 10W-30 S DEFENS V2 4X7L/CAR,13048
20/3/2023,A,ERW_A7QF2022060006,Retails,Trat,143160,MOBIL DELVAC SUPER1400 15W-40 4X6+1L/CAR,7308
20/3/2023,A,ERW_A7QF2022060006,Retails,Trat,143629,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1008
27/10/2023,A,ERW_AMBP2020110523,Retails,Chon Buri,143877,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,1204
21/3/2023,A,ERW_AD4B2023040001,Retails,Sakon Nakhon,143877,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,1512
18/5/2023,A,ERW_ADG22021040106,Retails,Samut Prakan,145577,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,4816
20/9/2023,A,ERW_ADG22021040106,Retails,Samut Prakan,145577,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,8904
15/12/2023,A,ERW_ADG22021040106,Retails,Samut Prakan,145577,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,2716
20/1/2023,A,ERW_AMBP2020110079,Retails,Bangkok,143133,MOBIL 1 5W-30 12/1 LT,8120
14/1/2023,A,ERW_AMBP2020110098,Retails,Bangkok,143877,M SUP AIO PROTECTION TBS 5W30 CTN 4X7L,7560
23/5/2023,A,ERW_AMBP2020110124,Retails,Phra Nakhon Si Ayutthaya,143629,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1064
23/11/2023,A,ERW_AMBP2020110126,Retails,Phra Nakhon Si Ayutthaya,143877,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,2212
4/12/2023,A,ERW_AMBP2020110131,Reseller,Lop Buri,144673,MOBIL 1 TBD 5W-40 4X6L/CAR,10976
30/3/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,143160,MOBIL DELVAC SUPER 1400 15W-40 4X6+1/CAR,9744
11/9/2023,A,ERW_AMBP2020110156,Retails,Chon Buri,145575,M SUP EVD ProtectionTBS 15W-40 4x7L/CAR,13860
